Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LHSmallToe,LHeel,RBigToe,RHSmallToe,RHeel
"[150.137, 94.6908, 0.917109]","[150.999, 121.118, 0.909756]","[129.94, 121.107, 0.858989]","[123.801, 154.545, 0.825928]","[123.728, 182.721, 0.865192]","[170.406, 120.238, 0.811072]","[172.113, 151.954, 0.852562]","[172.152, 181.861, 0.856633]","[147.511, 176.567, 0.693157]","[136.906, 176.574, 0.703836]","[140.479, 228.494, 0.777189]","[144.01, 274.292, 0.793989]","[158.96, 177.438, 0.739716]","[158.029, 227.609, 0.791707]","[156.319, 273.407, 0.756564]","[144.864, 89.4346, 0.915926]","[152.807, 89.4096, 0.872423]","[137.88, 93.8094, 0.853613]","[158.999, 92.9381, 0.855813]","[152.789, 284.825, 0.636768]","[158.933, 283.962, 0.697508]","[154.565, 277.823, 0.592274]","[145.743, 284.824, 0.708623]","[139.599, 284.812, 0.669955]","[144.889, 278.655, 0.650987]"
"[150.137, 94.669, 0.908937]","[151, 121.112, 0.909243]","[129.931, 121.106, 0.85726]","[123.796, 154.557, 0.827517]","[123.727, 181.872, 0.868167]","[170.421, 120.226, 0.81461]","[172.121, 151.933, 0.861576]","[172.145, 181.837, 0.860224]","[147.516, 176.571, 0.689477]","[136.909, 176.578, 0.702334]","[140.48, 228.514, 0.783271]","[144.01, 275.161, 0.795246]","[158.962, 177.439, 0.73029]","[157.215, 227.635, 0.794995]","[156.321, 273.415, 0.755788]","[144.866, 89.4041, 0.933241]","[152.82, 88.578, 0.883193]","[137.883, 93.8163, 0.845511]","[159.017, 92.9512, 0.853824]","[152.801, 284.832, 0.630216]","[158.938, 283.969, 0.69274]","[154.557, 277.83, 0.592136]","[145.752, 284.835, 0.706018]","[139.608, 284.826, 0.667412]","[144.889, 278.669, 0.654573]"
"[151.04, 94.7068, 0.941293]","[151.069, 121.965, 0.92548]","[130.818, 121.088, 0.838134]","[127.254, 152.824, 0.789403]","[123.776, 180.138, 0.869308]","[172.119, 121.969, 0.849187]","[172.166, 152.815, 0.860238]","[172.196, 183.596, 0.856888]","[149.253, 177.432, 0.699681]","[136.954, 177.435, 0.729678]","[141.357, 228.504, 0.786539]","[144.017, 274.297, 0.794575]","[158.992, 178.302, 0.734129]","[158.052, 228.482, 0.808569]","[157.172, 273.397, 0.769265]","[145.765, 89.4348, 0.878444]","[155.447, 89.4216, 0.852143]","[139.608, 93.8258, 0.811608]","[160.722, 93.79, 0.810266]","[152.82, 283.952, 0.572854]","[158.947, 282.214, 0.63869]","[155.444, 277.812, 0.5785]","[145.769, 283.962, 0.666493]","[140.472, 283.952, 0.623619]","[144.887, 277.846, 0.640838]"
"[150.169, 94.6863, 0.924592]","[151.017, 121.953, 0.917282]","[130.766, 121.086, 0.847205]","[124.647, 153.67, 0.816084]","[123.735, 180.997, 0.872867]","[171.256, 121.952, 0.822018]","[172.129, 152.808, 0.833363]","[172.149, 183.601, 0.843072]","[147.522, 176.562, 0.69065]","[136.922, 176.569, 0.713276]","[141.346, 228.471, 0.775114]","[144.018, 274.287, 0.787889]","[158.958, 177.434, 0.737885]","[157.215, 227.636, 0.788683]","[156.328, 273.393, 0.760906]","[144.895, 89.4136, 0.913906]","[153.69, 89.3975, 0.857933]","[138.716, 93.795, 0.828812]","[159.862, 92.0705, 0.825749]","[152.82, 283.945, 0.57873]","[158.95, 282.204, 0.643296]","[155.424, 277.808, 0.566809]","[145.782, 283.956, 0.660294]","[140.483, 283.948, 0.617514]","[144.881, 277.84, 0.635853]"
"[150.136, 94.6921, 0.91928]","[151, 121.111, 0.910017]","[129.94, 121.101, 0.857018]","[124.614, 153.697, 0.824602]","[123.728, 182.718, 0.865186]","[170.407, 120.224, 0.812823]","[172.116, 151.94, 0.855958]","[172.145, 181.852, 0.854436]","[147.516, 175.698, 0.693269]","[136.91, 175.699, 0.705601]","[140.474, 228.487, 0.776631]","[144.01, 274.295, 0.793745]","[158.962, 176.576, 0.738282]","[158.026, 227.611, 0.789476]","[156.321, 273.408, 0.755786]","[144.865, 89.4365, 0.919138]","[152.805, 89.4124, 0.874429]","[138.696, 93.8148, 0.856245]","[158.997, 92.9347, 0.859114]","[152.793, 284.828, 0.630244]","[158.935, 283.964, 0.69407]","[154.564, 277.826, 0.59183]","[145.743, 284.83, 0.713779]","[139.597, 284.819, 0.677882]","[144.89, 278.658, 0.651843]"
"[144.916, 94.6465, 0.906964]","[147.514, 119.349, 0.826366]","[129.003, 117.588, 0.843018]","[129.866, 134.303, 0.446806]","[129.899, 136.07, 0.712767]","[166.021, 121.954, 0.863265]","[166.889, 146.637, 0.78745]","[171.298, 171.292, 0.820159]","[144.91, 173.067, 0.783428]","[135.194, 173.918, 0.717833]","[137.853, 222.357, 0.664697]","[142.236, 237.331, 0.0523496, 143.994, 275.181, 0.764542]","[157.217, 173.054, 0.76145]","[156.328, 212.659, 0.452723]","[157.207, 232.023, 0.625034]","[142.222, 88.5679, 0.893394]","[151.021, 88.5567, 0.937439]","[136.064, 93.8037, 0.844557]","[158.042, 93.7864, 0.872323]","[152.781, 250.517, 0.688459]","[158.092, 249.641, 0.647298]","[156.315, 230.3, 0.490841]","[144.016, 285.728, 0.71671]","[137.857, 284.879, 0.738183]","[144.911, 278.721, 0.654536]"
"[150.166, 94.716, 0.93764]","[151.014, 121.114, 0.915811]","[130.757, 121.095, 0.852249]","[124.639, 153.669, 0.818599]","[123.74, 181.003, 0.867477]","[171.261, 120.232, 0.818308]","[172.133, 151.951, 0.856252]","[172.163, 181.002, 0.867938]","[148.383, 176.557, 0.692951]","[136.933, 175.702, 0.712853]","[140.479, 228.485, 0.778118]","[144.013, 274.3, 0.793666]","[158.972, 177.442, 0.738668]","[157.212, 227.606, 0.777242]","[156.332, 273.403, 0.758721]","[144.889, 90.2967, 0.900765]","[152.835, 89.4372, 0.851115]","[138.721, 94.6501, 0.857786]","[159.015, 93.7886, 0.849707]","[152.807, 284.827, 0.626814]","[158.946, 283.96, 0.692512]","[154.575, 277.821, 0.591809]","[145.751, 284.829, 0.712906]","[139.602, 284.82, 0.677097]","[144.893, 278.662, 0.65218]"
"[151.037, 94.7055, 0.939605]","[151.058, 121.967, 0.928739]","[130.8, 121.092, 0.842021]","[126.404, 152.817, 0.788757]","[123.773, 180.136, 0.869122]","[171.299, 121.97, 0.847429]","[172.165, 152.826, 0.849758]","[172.196, 183.597, 0.856515]","[148.406, 177.45, 0.701726]","[136.95, 177.454, 0.731236]","[141.363, 228.507, 0.789611]","[144.019, 274.291, 0.794163]","[158.988, 178.315, 0.737214]","[158.055, 228.492, 0.81625]","[157.171, 273.398, 0.768606]","[145.762, 89.4309, 0.8808]","[155.444, 89.4212, 0.851499]","[139.598, 93.8163, 0.80997]","[160.718, 93.7929, 0.809619]","[152.82, 283.961, 0.587488]","[158.95, 282.225, 0.650081]","[155.442, 277.812, 0.580285]","[145.772, 283.965, 0.667661]","[140.473, 283.953, 0.623759]","[144.889, 277.842, 0.641313]"
"[148.412, 94.6748, 0.898679]","[149.285, 121.106, 0.851441]","[129.867, 121.112, 0.838135]","[123.783, 155.433, 0.849156]","[122.898, 182.729, 0.864886]","[167.778, 120.218, 0.813295]","[170.403, 151.947, 0.817112]","[171.292, 181.855, 0.834393]","[146.625, 176.567, 0.710114]","[136.062, 177.433, 0.701124]","[140.459, 228.538, 0.785084]","[144.02, 276.037, 0.791251]","[158.925, 176.579, 0.744597]","[157.213, 228.502, 0.808662]","[157.166, 273.421, 0.75603]","[144.016, 89.4174, 0.921017]","[151.946, 88.5772, 0.926647]","[137.829, 94.6465, 0.886721]","[158.958, 92.9444, 0.881708]","[152.825, 284.813, 0.575238]","[158.949, 283.94, 0.64444]","[155.427, 277.845, 0.577637]","[145.775, 284.832, 0.664777]","[140.471, 284.835, 0.638842]","[144.901, 278.7, 0.628617]"
"[150.99, 94.674, 0.923721]","[151.018, 121.955, 0.917803]","[130.762, 121.956, 0.86246]","[125.513, 154.561, 0.78829]","[123.771, 182.716, 0.848114]","[171.257, 120.239, 0.818369]","[172.143, 151.93, 0.867441]","[172.195, 181.844, 0.86766]","[149.264, 176.567, 0.693304]","[136.961, 176.579, 0.722215]","[141.354, 228.497, 0.785357]","[144.005, 274.298, 0.800059]","[159.002, 177.442, 0.718817]","[158.038, 227.602, 0.79513]","[156.332, 273.421, 0.75691]","[144.903, 89.4008, 0.914871]","[154.548, 88.5861, 0.861849]","[138.705, 93.8024, 0.837515]","[159.864, 93.7998, 0.846345]","[152.798, 284.827, 0.623435]","[158.941, 283.966, 0.683664]","[154.573, 277.84, 0.597645]","[145.748, 284.831, 0.725696]","[139.598, 284.826, 0.693864]","[144.883, 278.663, 0.66436]"
"[149.272, 94.6818, 0.909956]","[150.133, 121.121, 0.869576]","[129.888, 121.951, 0.850892]","[123.786, 155.422, 0.843829]","[122.901, 181.872, 0.863554]","[167.785, 121.082, 0.809975]","[170.405, 152.795, 0.799132]","[171.297, 182.726, 0.829271]","[146.638, 176.569, 0.707319]","[136.074, 177.43, 0.702528]","[140.468, 228.535, 0.786034]","[144.015, 276.038, 0.790798]","[158.932, 177.439, 0.749348]","[158.031, 228.511, 0.813581]","[156.333, 274.276, 0.753166]","[144.026, 89.4236, 0.919517]","[151.955, 88.5869, 0.91491]","[137.826, 93.8315, 0.883583]","[158.952, 92.9448, 0.870719]","[153.671, 284.818, 0.576413]","[158.957, 283.943, 0.638725]","[154.567, 278.657, 0.57736]","[146.63, 284.831, 0.657019]","[140.486, 284.839, 0.63191]","[144.888, 278.701, 0.632805]"
"[151.051, 94.6843, 0.933121]","[151.073, 121.112, 0.915671]","[130.82, 120.212, 0.832573]","[125.526, 152.805, 0.809797]","[123.763, 180.953, 0.876729]","[172.124, 121.118, 0.841902]","[172.167, 152.812, 0.848479]","[172.19, 182.734, 0.852009]","[148.38, 177.46, 0.695243]","[136.936, 178.305, 0.721048]","[141.359, 228.517, 0.790938]","[144.013, 275.159, 0.790063]","[158.969, 178.323, 0.739775]","[158.036, 227.642, 0.802545]","[156.322, 273.411, 0.758698]","[145.78, 89.4097, 0.882529]","[156.311, 89.4027, 0.86393]","[140.475, 93.8162, 0.806965]","[161.615, 93.7981, 0.812454]","[152.801, 284.809, 0.6024]","[158.938, 283.106, 0.654689]","[154.565, 277.828, 0.572894]","[145.742, 284.81, 0.67778]","[139.599, 283.977, 0.641954]","[144.889, 278.673, 0.634318]"
"[151.003, 94.7188, 0.943522]","[151.028, 121.11, 0.918278]","[130.774, 121.088, 0.847196]","[124.652, 152.826, 0.812767]","[123.759, 180.985, 0.871552]","[171.269, 120.236, 0.823711]","[172.153, 151.937, 0.8684]","[172.196, 181.848, 0.859443]","[149.26, 176.555, 0.691943]","[136.96, 175.7, 0.718383]","[141.339, 228.506, 0.77856]","[144.008, 275.155, 0.793829]","[158.994, 177.444, 0.723613]","[158.027, 227.629, 0.787242]","[156.331, 273.412, 0.754927]","[144.917, 90.2977, 0.887397]","[154.547, 89.4431, 0.839498]","[138.735, 94.6579, 0.860148]","[159.846, 93.8139, 0.846446]","[152.793, 284.826, 0.623268]","[158.934, 283.965, 0.688509]","[155.425, 277.827, 0.593282]","[144.917, 284.835, 0.711186]","[139.593, 284.825, 0.678868]","[144.89, 278.668, 0.651467]"
"[150.157, 94.6947, 0.923859]","[151.006, 121.118, 0.911019]","[129.943, 121.111, 0.854148]","[124.626, 154.556, 0.814559]","[123.735, 181.844, 0.868594]","[171.251, 120.222, 0.817327]","[172.119, 151.933, 0.858444]","[172.16, 181, 0.867618]","[148.38, 177.437, 0.691514]","[136.921, 177.453, 0.717643]","[140.486, 228.505, 0.784544]","[144.021, 275.182, 0.801857]","[158.979, 177.455, 0.732489]","[158.031, 227.639, 0.800917]","[157.165, 272.554, 0.768349]","[144.883, 89.4326, 0.906918]","[153.669, 89.4109, 0.858351]","[138.717, 93.8173, 0.836285]","[159.84, 92.9363, 0.8441]","[153.664, 284.808, 0.61109]","[158.958, 283.095, 0.667351]","[154.571, 277.812, 0.583086]","[145.758, 284.82, 0.696588]","[139.611, 284.815, 0.661232]","[144.905, 278.69, 0.65793]"
"[149.291, 94.6777, 0.907818]","[151.025, 118.451, 0.916297]","[130.785, 116.75, 0.877825]","[130.815, 136.961, 0.491888]","[131.676, 144.867, 0.759997]","[171.264, 118.489, 0.831474]","[169.524, 150.993, 0.757298]","[171.286, 174.818, 0.79463]","[148.383, 173.927, 0.732267]","[136.944, 174.795, 0.72596]","[138.696, 224.107, 0.718361]","[143.968, 275.165, 0.796802]","[158.954, 173.923, 0.771996]","[157.184, 209.166, 0.751644]","[158.953, 250.549, 0.814112]","[144.851, 89.4212, 0.926438]","[152.791, 89.4004, 0.892046]","[137.867, 93.8009, 0.817565]","[159.008, 92.9217, 0.848092]","[158.069, 270.746, 0.734118]","[162.476, 268.124, 0.66258]","[158.958, 252.275, 0.6491]","[144.865, 285.707, 0.742634]","[137.871, 284.869, 0.742966]","[144.908, 277.839, 0.721015]"
"[150.137, 94.6738, 0.910134]","[150.993, 121.112, 0.905282]","[129.937, 121.101, 0.854038]","[123.8, 153.701, 0.831287]","[123.728, 181.873, 0.87012]","[170.395, 120.235, 0.80795]","[171.299, 151.949, 0.848364]","[172.135, 181.853, 0.854958]","[147.513, 177.436, 0.698675]","[136.914, 177.456, 0.721071]","[140.489, 228.504, 0.781559]","[144.011, 275.168, 0.795183]","[158.958, 177.45, 0.745642]","[157.217, 228.482, 0.801291]","[156.322, 274.274, 0.756159]","[144.865, 89.4068, 0.927307]","[152.826, 88.5837, 0.875433]","[137.871, 93.8232, 0.857534]","[159.826, 93.7844, 0.852941]","[151.954, 284.835, 0.643823]","[158.111, 283.978, 0.704223]","[155.428, 278.651, 0.595716]","[144.89, 284.833, 0.712538]","[138.735, 284.818, 0.676872]","[144.903, 278.68, 0.646574]"
"[150.154, 94.6912, 0.92178]","[151.014, 121.962, 0.92372]","[130.761, 121.107, 0.857113]","[124.615, 153.689, 0.832395]","[123.729, 181.861, 0.868126]","[171.253, 121.123, 0.818686]","[172.13, 152.825, 0.833034]","[172.166, 182.72, 0.849462]","[146.657, 177.445, 0.698323]","[136.088, 177.453, 0.707316]","[141.351, 228.53, 0.785857]","[144.021, 274.297, 0.794229]","[158.946, 177.459, 0.741542]","[157.215, 228.481, 0.789656]","[156.326, 274.28, 0.753831]","[144.884, 89.4256, 0.909746]","[153.671, 89.409, 0.857277]","[138.738, 93.8167, 0.806959]","[159.853, 92.9292, 0.834144]","[152.785, 284.83, 0.625944]","[158.117, 283.977, 0.692634]","[155.43, 278.659, 0.589087]","[144.903, 284.82, 0.708211]","[139.58, 284.807, 0.67499]","[144.904, 278.662, 0.640804]"
"[150.136, 94.6675, 0.908276]","[150.999, 121.116, 0.90919]","[129.938, 121.108, 0.859406]","[123.799, 154.548, 0.825037]","[123.732, 182.72, 0.865136]","[170.411, 120.235, 0.812356]","[172.117, 151.955, 0.854055]","[172.155, 181.861, 0.856908]","[147.511, 176.567, 0.690275]","[136.905, 176.575, 0.699085]","[140.477, 228.5, 0.778469]","[144.011, 274.295, 0.793642]","[158.961, 177.435, 0.734263]","[158.031, 227.626, 0.798224]","[156.32, 273.409, 0.756112]","[144.864, 89.402, 0.934224]","[152.818, 88.5759, 0.886862]","[137.878, 93.8127, 0.847973]","[159.015, 92.9458, 0.853429]","[152.784, 284.83, 0.640371]","[158.929, 283.969, 0.70096]","[154.568, 277.826, 0.591373]","[144.915, 284.831, 0.712352]","[139.593, 284.818, 0.674432]","[144.893, 278.658, 0.65048]"
"[149.265, 94.6788, 0.901514]","[150.173, 121.118, 0.891904]","[129.915, 121.118, 0.855322]","[123.794, 154.563, 0.83164]","[123.723, 182.731, 0.864567]","[170.385, 120.23, 0.80417]","[171.305, 151.948, 0.847365]","[172.162, 182.742, 0.843335]","[146.657, 177.442, 0.70638]","[136.907, 177.454, 0.718296]","[140.468, 228.489, 0.788811]","[144.022, 275.174, 0.803362]","[158.94, 177.455, 0.750098]","[157.202, 227.615, 0.779867]","[157.165, 273.406, 0.764613]","[144.031, 89.4174, 0.917429]","[151.965, 88.5854, 0.902077]","[137.854, 93.8153, 0.832506]","[159.001, 92.9447, 0.854378]","[153.667, 284.822, 0.615427]","[158.958, 283.945, 0.678997]","[155.426, 277.832, 0.595691]","[144.915, 284.833, 0.71796]","[139.585, 284.824, 0.689494]","[144.908, 278.685, 0.659199]"
"[151.058, 94.6878, 0.935551]","[151.075, 121.114, 0.915095]","[130.822, 120.215, 0.832502]","[125.528, 152.81, 0.807318]","[123.763, 180.954, 0.877753]","[172.123, 121.122, 0.841482]","[172.173, 152.815, 0.844675]","[172.196, 182.738, 0.852439]","[148.38, 177.458, 0.695948]","[136.937, 178.305, 0.722688]","[141.361, 228.517, 0.793347]","[144.011, 275.157, 0.789285]","[158.968, 178.322, 0.741082]","[158.031, 228.468, 0.803665]","[156.324, 273.407, 0.760808]","[145.786, 89.4144, 0.878697]","[156.317, 89.4062, 0.865534]","[140.479, 93.817, 0.807261]","[162.471, 93.8, 0.817769]","[152.794, 283.984, 0.601467]","[158.934, 283.103, 0.652786]","[154.567, 277.824, 0.573]","[144.919, 284.808, 0.67824]","[139.597, 283.975, 0.6409]","[144.889, 278.669, 0.633561]"
"[149.266, 94.6914, 0.911233]","[150.128, 121.959, 0.872685]","[129.887, 121.12, 0.851147]","[123.774, 154.57, 0.844109]","[122.893, 181.852, 0.871002]","[167.781, 121.117, 0.819391]","[170.41, 152.807, 0.805563]","[171.265, 181.842, 0.830245]","[145.779, 176.57, 0.713757]","[136.05, 177.432, 0.689669]","[140.466, 228.523, 0.793534]","[144.016, 275.158, 0.789498]","[158.11, 177.432, 0.740591]","[157.202, 228.497, 0.794325]","[156.327, 273.404, 0.760179]","[144.022, 89.4305, 0.915195]","[151.954, 89.4048, 0.914242]","[137.822, 93.8189, 0.880276]","[158.959, 93.7853, 0.879316]","[152.826, 283.969, 0.588671]","[158.951, 283.077, 0.653218]","[155.426, 277.827, 0.570912]","[145.77, 283.988, 0.679859]","[140.47, 283.984, 0.646457]","[144.888, 278.671, 0.639779]"
"[149.256, 94.6886, 0.907001]","[150.125, 121.959, 0.870931]","[129.878, 121.953, 0.847059]","[123.773, 154.563, 0.847519]","[122.896, 181.861, 0.871923]","[167.781, 121.113, 0.816842]","[170.404, 152.791, 0.809366]","[171.26, 181.849, 0.826296]","[145.789, 176.569, 0.70606]","[136.06, 177.43, 0.689657]","[140.469, 228.523, 0.789253]","[144.018, 275.161, 0.788344]","[158.118, 176.581, 0.736475]","[157.213, 228.494, 0.798626]","[156.327, 273.401, 0.760823]","[144.014, 89.4294, 0.9131]","[151.945, 89.4022, 0.921664]","[137.82, 93.8202, 0.878257]","[158.945, 93.7851, 0.883581]","[153.665, 283.968, 0.596358]","[158.953, 283.075, 0.661182]","[155.425, 277.823, 0.567912]","[145.777, 283.987, 0.670285]","[140.479, 283.985, 0.63792]","[144.891, 278.672, 0.637786]"
"[151.07, 94.7074, 0.943882]","[151.879, 121.95, 0.916983]","[130.835, 120.223, 0.829427]","[126.381, 152.816, 0.805584]","[123.764, 180.962, 0.874897]","[172.128, 121.96, 0.847666]","[172.174, 152.824, 0.845087]","[172.199, 182.737, 0.857598]","[148.401, 177.436, 0.692186]","[136.951, 177.44, 0.721172]","[141.362, 228.503, 0.789536]","[144.014, 275.168, 0.794442]","[158.977, 178.304, 0.730886]","[158.037, 227.62, 0.797007]","[156.332, 273.406, 0.763771]","[146.627, 89.4375, 0.864688]","[156.325, 89.4311, 0.862152]","[140.478, 93.8147, 0.816074]","[161.605, 93.8013, 0.81148]","[152.814, 283.986, 0.595732]","[158.949, 283.098, 0.646724]","[154.567, 277.823, 0.573423]","[145.763, 284.809, 0.665458]","[140.461, 283.984, 0.62956]","[144.886, 278.677, 0.643627]"
"[149.267, 94.6934, 0.907211]","[150.163, 121.108, 0.883309]","[129.908, 121.109, 0.849659]","[123.784, 154.571, 0.837972]","[122.907, 182.722, 0.864215]","[169.528, 120.217, 0.803919]","[171.299, 151.939, 0.832527]","[172.146, 182.742, 0.834426]","[146.655, 177.442, 0.702925]","[136.087, 177.455, 0.711979]","[139.606, 228.496, 0.784443]","[144.016, 275.169, 0.80433]","[158.946, 177.454, 0.745769]","[157.199, 227.63, 0.7843]","[156.329, 273.407, 0.762767]","[144.037, 89.4375, 0.910895]","[151.956, 89.4124, 0.897188]","[137.852, 93.7993, 0.845553]","[158.977, 92.9302, 0.86055]","[153.668, 284.828, 0.631587]","[158.962, 283.949, 0.688841]","[154.558, 277.829, 0.593821]","[144.914, 284.838, 0.723855]","[139.584, 284.829, 0.695028]","[144.901, 278.68, 0.668898]"
"[150.992, 94.6666, 0.91584]","[151.028, 121.96, 0.925352]","[130.771, 121.113, 0.861391]","[125.5, 153.701, 0.792607]","[123.765, 181.856, 0.851873]","[171.27, 121.105, 0.826079]","[172.149, 151.954, 0.853533]","[172.193, 181.852, 0.865359]","[148.396, 175.702, 0.691673]","[136.944, 176.559, 0.72209]","[141.353, 228.483, 0.78637]","[143.998, 275.163, 0.791326]","[158.978, 176.581, 0.730495]","[158.027, 227.605, 0.790904]","[156.334, 273.418, 0.758654]","[144.906, 88.5852, 0.914033]","[154.55, 88.5773, 0.86434]","[138.714, 93.8051, 0.828005]","[159.871, 93.7846, 0.835536]","[152.798, 284.816, 0.620404]","[158.939, 283.951, 0.678457]","[154.573, 277.836, 0.597822]","[144.914, 284.821, 0.702523]","[139.592, 284.814, 0.666999]","[144.874, 278.674, 0.662225]"
"[150.147, 94.6988, 0.92782]","[150.985, 121.948, 0.901151]","[129.927, 121.117, 0.857985]","[123.784, 154.559, 0.835029]","[123.725, 182.724, 0.860991]","[170.395, 120.23, 0.810182]","[171.287, 151.958, 0.822664]","[172.121, 182.742, 0.832326]","[146.654, 177.443, 0.707655]","[136.088, 177.459, 0.718273]","[140.469, 228.517, 0.779463]","[144.011, 274.299, 0.792461]","[158.948, 177.454, 0.753236]","[158.034, 228.501, 0.813422]","[156.321, 273.426, 0.754039]","[144.872, 89.4389, 0.913496]","[152.821, 89.4195, 0.863322]","[137.884, 93.8299, 0.858518]","[159.01, 92.9436, 0.853349]","[152.79, 284.838, 0.624276]","[158.931, 283.975, 0.688503]","[154.567, 278.652, 0.585684]","[144.912, 284.838, 0.712185]","[139.592, 284.826, 0.680257]","[144.903, 278.664, 0.632803]"
"[149.265, 94.6832, 0.903352]","[150.173, 121.119, 0.89275]","[129.915, 121.119, 0.855522]","[123.794, 154.564, 0.831958]","[123.721, 182.731, 0.863989]","[170.382, 120.229, 0.803581]","[172.112, 151.949, 0.846517]","[172.157, 182.742, 0.841281]","[146.659, 177.444, 0.70538]","[136.908, 177.455, 0.718235]","[140.47, 228.494, 0.78531]","[144.025, 275.179, 0.802738]","[158.941, 177.456, 0.749975]","[157.202, 227.624, 0.782169]","[157.165, 273.41, 0.762726]","[144.03, 89.4248, 0.91525]","[151.963, 89.3981, 0.901736]","[137.854, 93.8136, 0.835517]","[158.996, 92.942, 0.857869]","[153.676, 284.826, 0.609319]","[158.962, 283.948, 0.672601]","[154.575, 277.837, 0.592415]","[145.743, 284.838, 0.715741]","[139.589, 284.829, 0.688422]","[144.91, 278.689, 0.655959]"
