Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LHSmallToe,LHeel,RBigToe,RHSmallToe,RHeel
"[193.447, 125.827, 0.877443]","[192.421, 153.626, 0.819214]","[173.542, 152.643, 0.812694]","[154.678, 129.775, 0.774222]","[137.756, 102.948, 0.794246]","[209.333, 153.658, 0.824722]","[230.218, 129.776, 0.704676]","[248.113, 106.86, 0.724946]","[189.445, 216.294, 0.718978]","[178.539, 215.325, 0.724644]","[183.475, 266.99, 0.802302]","[186.475, 313.755, 0.866496]","[202.341, 216.318, 0.729355]","[199.412, 266.061, 0.79441]","[198.388, 313.749, 0.799838]","[187.496, 123.835, 0.923769]","[197.396, 123.832, 0.889495]","[181.519, 131.814, 0.841069]","[203.389, 131.814, 0.876324]","[195.437, 323.698, 0.730253]","[202.403, 322.71, 0.775414]","[196.421, 315.775, 0.615826]","[186.448, 323.726, 0.777813]","[179.507, 322.734, 0.804433]","[187.48, 316.732, 0.675095]"
"[191.44, 129.801, 0.873836]","[192.424, 154.601, 0.849357]","[171.58, 152.657, 0.828588]","[144.703, 143.7, 0.687833]","[114.843, 131.747, 0.864987]","[210.329, 154.635, 0.867772]","[239.165, 146.647, 0.682852]","[268.038, 134.76, 0.784284]","[188.48, 218.295, 0.784731]","[178.509, 218.284, 0.780239]","[181.513, 266.067, 0.807152]","[186.45, 313.754, 0.864281]","[201.407, 218.322, 0.779243]","[197.413, 266.062, 0.811107]","[197.431, 313.737, 0.810693]","[186.494, 124.847, 0.907311]","[195.413, 124.818, 0.921386]","[180.493, 131.758, 0.887479]","[202.388, 131.746, 0.912813]","[195.44, 322.752, 0.767523]","[202.408, 322.692, 0.808796]","[196.411, 315.768, 0.641166]","[186.43, 323.706, 0.780867]","[179.493, 322.722, 0.807342]","[187.463, 316.735, 0.701716]"
"[191.421, 130.804, 0.90486]","[190.446, 155.624, 0.875858]","[171.539, 154.689, 0.868752]","[141.72, 162.568, 0.725515]","[107.949, 163.634, 0.800161]","[210.334, 155.616, 0.897553]","[237.204, 162.578, 0.782664]","[271.007, 169.559, 0.788117]","[188.473, 218.296, 0.78597]","[178.504, 218.295, 0.78306]","[181.507, 266.987, 0.812611]","[186.448, 313.751, 0.872661]","[201.397, 218.317, 0.774331]","[196.455, 266.064, 0.820189]","[197.42, 313.736, 0.813672]","[186.479, 127.786, 0.890794]","[195.394, 126.803, 0.892544]","[179.551, 131.759, 0.890846]","[202.364, 131.74, 0.906608]","[195.438, 322.756, 0.753382]","[202.406, 322.692, 0.805659]","[196.405, 315.768, 0.646624]","[185.476, 323.725, 0.800129]","[179.471, 322.727, 0.840524]","[187.47, 316.732, 0.712482]"
"[193.397, 127.787, 0.86321]","[191.429, 153.624, 0.822517]","[172.545, 151.644, 0.823784]","[151.668, 131.759, 0.691847]","[130.753, 107.946, 0.869072]","[209.314, 154.592, 0.826502]","[234.153, 132.771, 0.714402]","[253.098, 113.839, 0.780122]","[188.49, 217.282, 0.748361]","[178.522, 217.27, 0.744972]","[182.497, 266.059, 0.79943]","[186.456, 313.755, 0.863995]","[202.329, 217.304, 0.745119]","[198.408, 266.064, 0.790146]","[198.387, 313.745, 0.807828]","[187.462, 123.85, 0.942577]","[195.458, 123.844, 0.924908]","[180.544, 131.754, 0.869084]","[202.41, 131.753, 0.884592]","[195.44, 323.69, 0.756563]","[202.411, 322.707, 0.803522]","[196.418, 315.777, 0.634023]","[186.428, 323.714, 0.784984]","[179.49, 322.725, 0.815204]","[187.467, 316.738, 0.693919]"
"[192.441, 128.78, 0.860909]","[191.428, 153.629, 0.830763]","[171.596, 150.689, 0.84024]","[146.728, 131.79, 0.759734]","[123.815, 113.845, 0.833096]","[209.347, 154.597, 0.838902]","[234.182, 138.711, 0.714966]","[258.111, 118.848, 0.809314]","[188.49, 216.319, 0.741622]","[178.524, 216.303, 0.740097]","[182.487, 266.049, 0.797187]","[186.456, 313.748, 0.861985]","[202.326, 217.29, 0.739785]","[198.397, 266.05, 0.794356]","[197.437, 313.734, 0.804478]","[187.451, 123.868, 0.939929]","[195.438, 123.86, 0.928935]","[180.545, 131.733, 0.865567]","[202.399, 131.748, 0.873162]","[195.443, 322.753, 0.768068]","[202.411, 322.693, 0.810877]","[196.414, 315.767, 0.633359]","[186.425, 323.704, 0.791464]","[179.488, 322.717, 0.823289]","[187.472, 316.732, 0.69364]"
"[191.425, 130.773, 0.899172]","[190.455, 154.64, 0.870265]","[171.543, 154.591, 0.84958]","[140.755, 154.61, 0.644566]","[108.929, 153.669, 0.788554]","[210.307, 154.672, 0.893219]","[236.213, 155.656, 0.782736]","[271.993, 155.68, 0.799066]","[188.464, 218.298, 0.790485]","[178.501, 218.299, 0.779981]","[181.507, 266.066, 0.809248]","[186.446, 313.751, 0.867475]","[201.383, 218.317, 0.773557]","[197.406, 266.062, 0.811935]","[197.416, 313.726, 0.813415]","[186.483, 126.796, 0.892581]","[195.39, 125.807, 0.903119]","[179.558, 131.742, 0.891068]","[202.354, 130.818, 0.891598]","[195.434, 322.753, 0.760363]","[202.401, 322.689, 0.806574]","[196.402, 315.757, 0.650392]","[185.494, 323.721, 0.787848]","[179.481, 322.727, 0.82142]","[187.464, 316.732, 0.706897]"
"[194.371, 125.813, 0.881578]","[193.39, 153.644, 0.832225]","[173.56, 152.662, 0.811913]","[154.684, 129.775, 0.77331]","[138.686, 104.898, 0.808807]","[210.289, 154.594, 0.841209]","[230.22, 130.737, 0.686328]","[248.145, 106.873, 0.728561]","[189.459, 216.304, 0.719236]","[178.549, 216.291, 0.728353]","[183.483, 266.986, 0.8026]","[186.486, 313.753, 0.862135]","[202.348, 217.277, 0.734478]","[199.405, 266.06, 0.792652]","[198.393, 313.754, 0.797258]","[187.5, 123.837, 0.916659]","[197.418, 123.821, 0.886935]","[182.486, 132.758, 0.82899]","[203.408, 131.808, 0.869237]","[195.436, 323.708, 0.720952]","[202.404, 322.715, 0.766199]","[196.43, 315.78, 0.602983]","[186.472, 323.725, 0.769017]","[179.527, 322.736, 0.789526]","[187.484, 315.792, 0.661761]"
"[191.428, 131.769, 0.900726]","[189.469, 156.641, 0.868323]","[170.55, 155.681, 0.876291]","[143.712, 171.53, 0.815039]","[113.874, 186.49, 0.822129]","[210.368, 156.644, 0.873069]","[236.187, 171.58, 0.842344]","[265.052, 188.471, 0.840404]","[188.459, 219.267, 0.802447]","[178.486, 219.274, 0.782904]","[181.502, 267.01, 0.81648]","[186.448, 313.754, 0.874171]","[201.39, 219.284, 0.784814]","[196.451, 266.999, 0.8233]","[197.419, 313.744, 0.817561]","[186.49, 128.801, 0.898758]","[195.405, 128.798, 0.908772]","[179.53, 131.766, 0.898428]","[202.372, 131.759, 0.912624]","[195.436, 322.762, 0.751975]","[202.404, 322.699, 0.801787]","[196.403, 315.774, 0.645501]","[185.492, 323.721, 0.793818]","[179.482, 322.727, 0.831703]","[187.464, 316.734, 0.709105]"
"[194.406, 125.799, 0.889885]","[193.429, 153.648, 0.851314]","[174.543, 152.671, 0.808188]","[154.68, 129.773, 0.75136]","[137.742, 104.92, 0.792162]","[210.327, 153.662, 0.852275]","[233.19, 129.767, 0.742441]","[250.078, 107.91, 0.775519]","[191.422, 215.32, 0.701574]","[179.482, 215.311, 0.720854]","[183.501, 266.055, 0.799994]","[186.483, 313.744, 0.851392]","[202.394, 216.302, 0.735673]","[200.4, 266.042, 0.800315]","[198.393, 313.748, 0.78899]","[188.445, 123.823, 0.906157]","[199.382, 123.817, 0.876402]","[182.508, 131.823, 0.827249]","[203.415, 132.747, 0.853095]","[195.427, 323.706, 0.702298]","[202.397, 322.719, 0.747427]","[196.43, 315.774, 0.597912]","[186.473, 323.722, 0.759194]","[179.531, 322.733, 0.775155]","[187.476, 315.779, 0.657383]"
"[194.389, 125.802, 0.887271]","[193.402, 153.645, 0.835306]","[174.52, 152.669, 0.809749]","[155.603, 129.801, 0.758657]","[138.694, 105.882, 0.810773]","[210.312, 153.671, 0.847972]","[233.186, 128.798, 0.723276]","[250.084, 106.952, 0.750347]","[190.438, 215.3, 0.699673]","[178.557, 215.296, 0.714024]","[183.489, 266.049, 0.797178]","[186.484, 313.745, 0.850916]","[202.379, 215.322, 0.726708]","[200.385, 266.032, 0.792909]","[198.39, 313.747, 0.789024]","[187.516, 123.831, 0.908685]","[198.397, 123.817, 0.878971]","[182.496, 132.755, 0.826086]","[203.405, 131.827, 0.849918]","[195.427, 323.702, 0.70681]","[202.397, 322.714, 0.75094]","[196.427, 315.773, 0.600368]","[186.473, 323.72, 0.761321]","[179.531, 322.73, 0.776215]","[187.479, 315.78, 0.654594]"
"[194.417, 125.792, 0.88913]","[193.432, 153.65, 0.855107]","[174.537, 152.668, 0.806215]","[154.665, 129.776, 0.752969]","[137.732, 104.921, 0.802441]","[210.331, 153.667, 0.855059]","[233.195, 129.789, 0.743081]","[250.119, 107.901, 0.78548]","[190.467, 215.323, 0.700238]","[179.483, 215.322, 0.720784]","[184.454, 266.055, 0.799798]","[186.488, 313.745, 0.854577]","[202.392, 216.3, 0.732596]","[201.351, 266.036, 0.797758]","[198.406, 313.752, 0.789141]","[188.456, 123.815, 0.900021]","[199.397, 123.809, 0.876986]","[183.47, 131.798, 0.828586]","[203.428, 131.818, 0.844776]","[195.434, 323.709, 0.703992]","[202.403, 322.721, 0.750407]","[196.436, 315.78, 0.59452]","[186.473, 323.725, 0.766429]","[179.531, 322.734, 0.786546]","[187.484, 315.78, 0.657353]"
"[195.378, 124.842, 0.906113]","[194.417, 153.671, 0.896328]","[175.529, 152.674, 0.805801]","[154.674, 129.773, 0.744565]","[137.707, 104.904, 0.772145]","[211.322, 154.619, 0.869338]","[232.211, 130.759, 0.740289]","[249.087, 106.908, 0.788639]","[191.46, 216.311, 0.728743]","[179.51, 216.297, 0.745788]","[185.434, 266.033, 0.816094]","[186.498, 313.724, 0.852625]","[202.422, 217.281, 0.760344]","[201.405, 266.048, 0.828407]","[198.411, 313.716, 0.788441]","[189.46, 123.818, 0.880371]","[201.347, 123.812, 0.903087]","[184.486, 132.764, 0.829593]","[204.379, 132.762, 0.826705]","[195.458, 322.764, 0.748031]","[202.419, 322.694, 0.803897]","[196.44, 315.751, 0.611741]","[186.441, 323.717, 0.793976]","[179.508, 322.719, 0.830343]","[187.51, 315.773, 0.678251]"
"[194.456, 124.839, 0.909383]","[194.401, 154.587, 0.893353]","[174.543, 152.664, 0.801846]","[155.656, 130.764, 0.71904]","[138.751, 100.968, 0.858847]","[211.314, 154.615, 0.87242]","[228.273, 131.77, 0.73515]","[245.155, 105.9, 0.796441]","[191.449, 216.309, 0.730843]","[179.498, 216.299, 0.749381]","[185.455, 266.044, 0.825796]","[186.486, 313.739, 0.861626]","[202.419, 217.275, 0.763977]","[202.326, 266.055, 0.835947]","[198.406, 313.719, 0.790408]","[188.499, 123.819, 0.885888]","[200.402, 123.808, 0.898764]","[184.468, 132.775, 0.819313]","[204.381, 132.779, 0.8137]","[195.466, 323.705, 0.747127]","[203.339, 322.707, 0.804799]","[196.428, 315.749, 0.613688]","[186.437, 323.73, 0.785301]","[179.494, 322.733, 0.83188]","[187.491, 315.793, 0.685132]"
"[194.425, 128.767, 0.893546]","[194.381, 154.645, 0.893321]","[175.533, 154.597, 0.836054]","[156.659, 130.764, 0.656052]","[143.709, 99.9663, 0.838119]","[210.332, 154.678, 0.86382]","[229.228, 131.763, 0.673344]","[243.194, 99.9742, 0.860973]","[191.448, 217.27, 0.735233]","[179.512, 216.315, 0.752444]","[185.488, 266.041, 0.826428]","[186.49, 313.754, 0.865101]","[202.408, 217.288, 0.766411]","[202.351, 266.995, 0.835242]","[198.393, 313.725, 0.791664]","[188.486, 123.87, 0.894823]","[200.377, 124.809, 0.871033]","[183.492, 131.793, 0.825035]","[204.359, 133.763, 0.8314]","[195.462, 323.693, 0.733939]","[203.336, 322.698, 0.781205]","[196.408, 315.744, 0.613138]","[186.46, 323.726, 0.793795]","[179.517, 322.734, 0.824005]","[187.482, 316.734, 0.686196]"
"[194.445, 125.82, 0.89106]","[194.403, 154.614, 0.903644]","[175.517, 153.654, 0.822357]","[156.656, 130.812, 0.688375]","[140.753, 99.9898, 0.831895]","[211.294, 154.64, 0.874373]","[228.237, 131.806, 0.702505]","[244.188, 99.9687, 0.825659]","[191.441, 217.269, 0.733537]","[179.497, 216.313, 0.754071]","[185.464, 266.031, 0.822122]","[186.493, 313.734, 0.853824]","[202.409, 217.289, 0.76857]","[202.334, 266.049, 0.828845]","[198.394, 313.718, 0.7845]","[188.476, 123.849, 0.885236]","[200.383, 123.833, 0.890007]","[183.5, 132.785, 0.813467]","[204.379, 132.798, 0.805757]","[195.454, 323.703, 0.720498]","[202.42, 322.706, 0.771626]","[196.417, 315.747, 0.599244]","[186.467, 323.719, 0.786751]","[179.521, 322.727, 0.817398]","[187.485, 315.783, 0.667965]"
"[194.443, 125.795, 0.893584]","[194.392, 153.662, 0.886323]","[176.506, 153.617, 0.810339]","[155.615, 130.778, 0.766683]","[137.719, 105.894, 0.79366]","[210.356, 154.604, 0.867181]","[232.208, 130.816, 0.753434]","[249.094, 108.911, 0.746835]","[192.414, 217.267, 0.729044]","[179.512, 216.308, 0.743476]","[184.494, 266.049, 0.803683]","[186.509, 313.738, 0.851513]","[203.331, 217.298, 0.761582]","[201.393, 266.052, 0.819737]","[198.423, 313.743, 0.786776]","[188.483, 123.831, 0.88506]","[200.395, 123.82, 0.890291]","[184.472, 132.777, 0.810866]","[204.377, 132.781, 0.825192]","[195.432, 322.766, 0.718833]","[202.396, 322.705, 0.769504]","[197.404, 315.771, 0.594002]","[186.462, 323.723, 0.774876]","[179.529, 322.724, 0.797775]","[187.515, 315.779, 0.647185]"
"[194.465, 124.837, 0.904619]","[194.427, 153.665, 0.900318]","[176.505, 153.614, 0.807981]","[155.627, 130.759, 0.751329]","[137.756, 106.87, 0.82314]","[211.324, 154.614, 0.868038]","[233.209, 129.783, 0.744229]","[250.096, 106.939, 0.766755]","[191.46, 216.306, 0.724264]","[179.512, 216.29, 0.739735]","[185.434, 266.043, 0.813546]","[186.505, 313.729, 0.857369]","[202.418, 217.277, 0.756846]","[201.403, 266.053, 0.825068]","[198.409, 313.72, 0.791711]","[189.447, 123.822, 0.877689]","[200.404, 123.805, 0.897473]","[184.49, 132.783, 0.822818]","[204.382, 132.767, 0.823997]","[195.454, 323.695, 0.748504]","[202.416, 322.701, 0.80581]","[196.442, 315.753, 0.611153]","[186.444, 323.722, 0.796927]","[179.513, 322.722, 0.831178]","[188.441, 315.777, 0.675166]"
"[194.429, 124.851, 0.893467]","[194.385, 153.651, 0.878722]","[175.531, 153.611, 0.808325]","[155.606, 130.761, 0.762731]","[137.706, 104.933, 0.7793]","[210.365, 153.665, 0.85597]","[233.179, 130.741, 0.752668]","[249.131, 107.95, 0.74166]","[191.457, 216.305, 0.717635]","[179.504, 216.288, 0.732882]","[185.44, 266.048, 0.805572]","[186.511, 313.738, 0.851327]","[202.422, 217.284, 0.753343]","[201.39, 266.052, 0.81722]","[198.424, 313.748, 0.786039]","[188.469, 123.82, 0.894579]","[200.373, 123.811, 0.882309]","[184.456, 132.75, 0.819775]","[204.365, 132.758, 0.835966]","[195.433, 323.696, 0.717358]","[202.398, 322.711, 0.770621]","[197.406, 315.78, 0.587348]","[186.469, 323.726, 0.780258]","[179.533, 322.729, 0.801421]","[187.516, 315.782, 0.643764]"
"[194.454, 124.849, 0.89637]","[194.406, 153.659, 0.888453]","[175.544, 152.671, 0.806476]","[155.611, 130.764, 0.781793]","[137.726, 106.872, 0.810185]","[211.301, 154.609, 0.863065]","[233.189, 130.791, 0.76385]","[249.118, 108.883, 0.769701]","[191.45, 216.315, 0.726189]","[179.5, 216.301, 0.742743]","[185.435, 266.047, 0.807988]","[186.509, 313.739, 0.852975]","[202.421, 217.29, 0.762226]","[201.39, 266.047, 0.819512]","[198.426, 313.742, 0.786601]","[188.496, 123.827, 0.878563]","[201.352, 123.819, 0.896078]","[184.495, 132.79, 0.819264]","[204.389, 132.791, 0.826856]","[195.44, 322.764, 0.719316]","[202.402, 322.7, 0.772841]","[197.405, 315.769, 0.596623]","[186.449, 323.729, 0.778245]","[179.516, 322.725, 0.809531]","[188.442, 315.781, 0.650645]"
"[193.436, 156.663, 0.890542]","[192.45, 174.521, 0.838194]","[176.506, 173.555, 0.821457]","[163.594, 189.436, 0.805798]","[168.565, 162.564, 0.769057]","[208.345, 173.556, 0.832061]","[218.331, 189.476, 0.816542]","[218.239, 162.561, 0.798013]","[190.462, 234.158, 0.77548]","[179.495, 234.161, 0.803685]","[183.478, 274.989, 0.797674]","[186.472, 314.731, 0.872898]","[202.38, 233.229, 0.80544]","[202.32, 275, 0.824431]","[197.429, 314.718, 0.806762]","[187.497, 154.642, 0.954116]","[195.465, 154.626, 0.937015]","[182.482, 155.658, 0.771255]","[202.408, 155.655, 0.833366]","[196.416, 323.701, 0.776678]","[203.357, 322.705, 0.832386]","[195.463, 316.743, 0.61951]","[186.445, 324.711, 0.779772]","[179.505, 323.695, 0.815309]","[187.48, 317.741, 0.704816]"
"[194.411, 201.367, 0.864631]","[192.429, 205.371, 0.848477]","[172.542, 207.338, 0.828848]","[179.541, 235.194, 0.681474]","[180.526, 224.26, 0.673315]","[210.353, 205.379, 0.87999]","[204.356, 236.231, 0.705663]","[202.416, 224.273, 0.829322]","[188.486, 251.079, 0.837953]","[179.467, 251.088, 0.834363]","[186.428, 280.964, 0.866971]","[186.479, 314.776, 0.876834]","[200.405, 251.077, 0.819483]","[202.321, 280.946, 0.834286]","[197.4, 314.788, 0.823563]","[189.436, 195.452, 0.811135]","[197.393, 195.43, 0.841277]","[182.484, 194.38, 0.798029]","[203.357, 193.416, 0.730114]","[197.393, 322.772, 0.792681]","[203.348, 322.701, 0.84925]","[195.422, 318.747, 0.650176]","[186.438, 324.698, 0.785945]","[179.531, 322.766, 0.814737]","[187.464, 318.747, 0.723409]"
"[193.425, 154.588, 0.900552]","[192.442, 172.53, 0.874098]","[175.517, 171.587, 0.842869]","[160.608, 175.537, 0.776433]","[164.619, 153.664, 0.814097]","[209.315, 171.609, 0.862938]","[223.278, 173.558, 0.735151]","[219.286, 148.678, 0.757333]","[191.454, 230.23, 0.746397]","[179.524, 230.229, 0.757721]","[183.492, 274.005, 0.807604]","[186.474, 314.722, 0.876771]","[202.4, 230.246, 0.770251]","[201.397, 273.996, 0.828473]","[197.434, 313.793, 0.810745]","[187.496, 148.665, 0.926095]","[196.404, 148.666, 0.902198]","[182.503, 152.658, 0.768728]","[203.367, 153.624, 0.853059]","[196.409, 323.708, 0.78564]","[203.357, 322.709, 0.837664]","[195.47, 316.738, 0.616938]","[186.441, 324.716, 0.789301]","[179.501, 323.7, 0.825482]","[187.484, 317.741, 0.714002]"
"[193.418, 196.418, 0.657848]","[192.426, 202.35, 0.879659]","[172.556, 202.384, 0.870715]","[178.546, 235.225, 0.796241]","[180.484, 219.265, 0.843074]","[210.328, 201.396, 0.887759]","[204.379, 233.225, 0.791991]","[202.424, 218.266, 0.878645]","[189.47, 249.14, 0.796826]","[179.508, 250.074, 0.819537]","[185.458, 280.93, 0.825936]","[186.478, 314.771, 0.875252]","[201.387, 249.125, 0.806374]","[201.386, 279.947, 0.815499]","[197.404, 314.781, 0.82173]","[188.442, 193.441, 0.619416]","[195.427, 193.443, 0.652598]","[183.504, 187.499, 0.622169]","[202.386, 187.464, 0.783157]","[196.439, 322.767, 0.800117]","[203.345, 322.698, 0.853861]","[195.43, 318.735, 0.644266]","[186.435, 324.701, 0.782416]","[179.522, 322.77, 0.813143]","[187.474, 318.74, 0.715789]"
"[194.387, 179.548, 0.879184]","[191.434, 190.453, 0.826432]","[172.542, 192.431, 0.847485]","[172.531, 221.264, 0.831834]","[179.545, 203.354, 0.833751]","[210.282, 189.452, 0.849597]","[209.339, 219.254, 0.852616]","[202.352, 202.349, 0.716655]","[190.434, 242.192, 0.814316]","[179.509, 242.185, 0.824217]","[184.48, 276.973, 0.80381]","[186.471, 314.768, 0.870835]","[202.324, 242.195, 0.838309]","[201.374, 276.969, 0.813735]","[197.404, 314.777, 0.820449]","[188.467, 177.502, 0.826439]","[196.398, 177.495, 0.851072]","[181.494, 174.543, 0.776322]","[202.401, 173.535, 0.713493]","[196.443, 323.7, 0.788383]","[203.359, 322.705, 0.844949]","[195.435, 318.735, 0.627277]","[186.442, 324.709, 0.780257]","[179.516, 323.696, 0.815706]","[187.469, 318.745, 0.711274]"
"[194.407, 170.513, 0.909218]","[192.419, 181.521, 0.834114]","[172.532, 182.483, 0.845081]","[171.508, 209.354, 0.856165]","[177.522, 185.46, 0.715197]","[210.338, 182.474, 0.845655]","[212.342, 209.337, 0.815371]","[204.355, 185.486, 0.627311]","[191.424, 236.229, 0.761893]","[179.503, 237.182, 0.775456]","[183.497, 275.981, 0.794623]","[186.486, 314.734, 0.874061]","[202.389, 237.186, 0.789722]","[201.397, 275.966, 0.821247]","[197.426, 314.734, 0.814054]","[188.493, 164.575, 0.860608]","[196.417, 164.581, 0.88044]","[183.48, 164.598, 0.736868]","[202.424, 165.572, 0.691603]","[196.43, 323.691, 0.794636]","[203.364, 322.699, 0.851419]","[195.455, 316.769, 0.613212]","[186.446, 324.7, 0.794643]","[179.514, 322.769, 0.828765]","[187.494, 317.748, 0.697188]"
"[194.374, 203.408, 0.888645]","[192.411, 209.329, 0.847274]","[171.602, 210.29, 0.869898]","[178.489, 242.139, 0.806489]","[180.53, 226.258, 0.77082]","[210.348, 208.355, 0.874425]","[204.38, 241.182, 0.764506]","[202.4, 226.277, 0.910098]","[188.494, 251.085, 0.822495]","[179.481, 251.103, 0.825569]","[186.416, 280.957, 0.861337]","[186.484, 314.776, 0.886604]","[201.349, 251.08, 0.814775]","[202.322, 280.91, 0.832507]","[197.397, 314.789, 0.826813]","[188.46, 201.367, 0.823066]","[196.409, 201.36, 0.838461]","[181.506, 195.406, 0.798023]","[203.33, 195.421, 0.789024]","[196.436, 323.709, 0.811652]","[203.343, 322.717, 0.863528]","[195.426, 318.753, 0.649326]","[186.447, 324.698, 0.794592]","[179.541, 322.768, 0.814287]","[187.472, 318.755, 0.733135]"
"[194.375, 135.743, 0.872379]","[193.426, 160.593, 0.832002]","[175.512, 158.606, 0.795571]","[155.659, 138.723, 0.809066]","[151.663, 107.91, 0.845127]","[210.319, 159.622, 0.83126]","[234.159, 136.742, 0.772916]","[235.182, 109.879, 0.849975]","[191.449, 220.309, 0.748154]","[179.493, 221.26, 0.757133]","[184.47, 268.996, 0.76719]","[186.5, 313.748, 0.87121]","[202.42, 221.277, 0.764388]","[202.34, 268.046, 0.804083]","[198.412, 313.735, 0.795449]","[187.52, 131.749, 0.929651]","[197.405, 131.756, 0.893431]","[182.51, 138.68, 0.801827]","[203.407, 138.716, 0.877617]","[195.444, 322.759, 0.764101]","[202.416, 322.691, 0.815652]","[196.442, 315.756, 0.60359]","[186.431, 323.749, 0.807111]","[179.497, 322.743, 0.847736]","[188.443, 315.789, 0.690583]"
