Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LHSmallToe,LHeel,RBigToe,RHSmallToe,RHeel
"[192.693, 208.029, 0.605568]","[200.92, 209.199, 0.86433]","[173.793, 209.195, 0.845295]","[176.192, 257.53, 0.861365]","[175.048, 230.47, 0.844073]","[226.878, 209.214, 0.795257]","[229.267, 259.868, 0.780881]","[230.398, 231.592, 0.0614353, 226.902, 279.936, 0.126217]","[197.413, 278.825, 0.760974]","[179.737, 278.79, 0.748383]","[186.78, 328.302, 0.793699]","[191.534, 383.706, 0.77157]","[213.964, 279.986, 0.741827]","[212.701, 333.002, 0.856657]","[212.715, 382.542, 0.825354]","[187.985, 202.123, 0.462372]","[197.405, 203.287, 0.481633]","[183.274, 192.644, 0.357498]","[212.698, 195.06, 0.643275]","[212.772, 397.838, 0.748932]","[221.024, 393.171, 0.750892]","[209.205, 387.256, 0.60231]","[191.532, 397.862, 0.692531]","[183.281, 395.487, 0.697643]","[193.906, 389.59, 0.655924]"
"[192.658, 193.868, 0.678521]","[202.08, 198.594, 0.886193]","[173.848, 196.252, 0.861948]","[175.051, 248.114, 0.893115]","[175.01, 217.465, 0.852457]","[229.261, 200.949, 0.828607]","[230.446, 249.268, 0.809475]",[],"[200.931, 275.213, 0.744929]","[183.194, 275.208, 0.735012]","[187.981, 327.156, 0.778657]","[192.64, 382.585, 0.771791]","[219.787, 275.249, 0.730753]","[212.716, 331.814, 0.824248]","[212.709, 382.522, 0.805461]","[187.991, 185.655, 0.549901]","[200.919, 190.334, 0.616179]","[184.405, 176.165, 0.245915]","[213.936, 182.062, 0.791091]","[213.909, 396.687, 0.705644]","[221.033, 393.144, 0.734549]","[209.19, 387.236, 0.583036]","[192.69, 396.699, 0.697132]","[184.41, 394.308, 0.710597]","[193.899, 388.44, 0.628551]"
"[200.967, 211.523, 0.563284]","[200.946, 210.373, 0.911435]","[173.797, 211.505, 0.86704]","[176.201, 257.551, 0.847333]","[175.049, 231.557, 0.831245]","[228.056, 209.204, 0.800242]","[230.379, 258.721, 0.850879]","[230.414, 230.462, 0.460387]","[198.602, 278.791, 0.772938]","[180.906, 278.775, 0.763413]","[187.971, 327.158, 0.784764]","[191.525, 383.733, 0.760664]","[216.278, 279.942, 0.740075]","[212.709, 332.992, 0.85043]","[212.714, 382.549, 0.818065]","[195.04, 203.369, 0.426032]","[205.667, 204.487, 0.416714]","[184.466, 193.893, 0.604746]","[213.95, 195.093, 0.457507]","[212.785, 397.842, 0.731715]","[221.028, 393.178, 0.746443]","[209.192, 387.259, 0.59436]","[192.653, 397.853, 0.693064]","[183.284, 394.344, 0.696501]","[193.878, 389.607, 0.650226]"
"[183.236, 110.193, 0.903394]","[202.135, 145.547, 0.921898]","[173.827, 145.463, 0.844382]","[127.849, 139.617, 0.693799]","[78.3107, 137.31, 0.580873]","[230.441, 146.737, 0.828046]","[278.809, 144.336, 0.719294]","[324.759, 140.811, 0.689491]","[199.738, 231.614, 0.673482]","[179.743, 231.582, 0.676254]","[164.378, 307.065, 0.835305]","[146.693, 375.48, 0.792575]","[219.777, 231.642, 0.688611]","[215.085, 311.8, 0.758959]","[211.55, 380.156, 0.825445]","[183.239, 107.748, 0.477239]","[189.16, 107.732, 0.874273]",[],"[209.192, 109.009, 0.885963]","[212.71, 395.519, 0.78702]","[221.019, 393.15, 0.819839]","[204.469, 383.726, 0.698012]","[145.501, 394.321, 0.728199]","[136.132, 391.938, 0.767844]","[146.749, 381.373, 0.690167]"
"[176.189, 111.339, 0.868153]","[195.097, 146.7, 0.889546]","[166.779, 145.533, 0.835871]","[118.453, 144.321, 0.726439]","[71.2678, 140.823, 0.612408]","[225.692, 147.865, 0.805265]","[274.061, 146.673, 0.775204]","[318.839, 146.686, 0.777873]","[193.821, 232.79, 0.725784]","[173.857, 231.639, 0.720642]","[162.044, 308.25, 0.787905]","[146.713, 376.655, 0.805683]","[212.706, 232.8, 0.724164]","[212.725, 310.607, 0.805621]","[211.57, 380.139, 0.808978]","[176.201, 107.763, 0.354334]","[183.294, 107.759, 0.945805]",[],"[203.272, 110.139, 0.917095]","[212.711, 396.673, 0.782963]","[221.023, 393.154, 0.801121]","[205.649, 383.705, 0.654279]","[144.353, 395.479, 0.762159]","[136.114, 391.944, 0.806735]","[147.899, 382.492, 0.731573]"
"[175.02, 111.341, 0.889712]","[193.886, 146.745, 0.919076]","[165.561, 146.668, 0.866062]","[114.872, 145.49, 0.698949]","[65.3462, 145.496, 0.456938]","[223.346, 146.772, 0.824371]","[271.692, 146.715, 0.767933]","[318.85, 146.739, 0.641669]","[192.654, 232.79, 0.706554]","[173.788, 231.65, 0.702776]","[160.846, 309.426, 0.768756]","[146.711, 377.798, 0.809972]","[211.538, 232.798, 0.719298]","[211.607, 311.772, 0.796992]","[211.56, 378.989, 0.796675]","[175.011, 107.768, 0.38215]","[183.218, 107.742, 0.922341]",[],"[202.107, 109.043, 0.916759]","[212.716, 396.689, 0.769164]","[221.017, 393.153, 0.790299]","[205.661, 382.586, 0.648428]","[144.357, 394.341, 0.775647]","[136.115, 391.94, 0.818098]","[147.912, 382.501, 0.742474]"
"[179.7, 111.32, 0.845079]","[199.768, 146.656, 0.886613]","[170.302, 145.494, 0.809594]","[125.482, 142.004, 0.702321]","[75.9668, 138.437, 0.643076]","[228.081, 146.76, 0.808017]","[278.741, 145.5, 0.739615]","[322.412, 145.47, 0.584863]","[193.92, 231.628, 0.738712]","[175.028, 230.46, 0.733868]","[163.235, 307.079, 0.822942]","[146.693, 376.647, 0.795615]","[213.903, 232.785, 0.706424]","[212.762, 311.767, 0.810372]","[211.565, 380.134, 0.814026]","[179.702, 107.767, 0.438264]","[184.496, 107.758, 0.932051]",[],"[204.477, 109.016, 0.902397]","[212.715, 395.519, 0.7926]","[221.028, 393.138, 0.817766]","[204.519, 383.704, 0.675898]","[145.485, 394.324, 0.747799]","[136.127, 391.944, 0.785739]","[147.877, 382.506, 0.712061]"
"[177.368, 110.201, 0.866485]","[197.422, 146.667, 0.877665]","[167.962, 145.481, 0.811814]","[121.949, 143.185, 0.683687]","[71.2546, 139.618, 0.60338]","[226.908, 147.868, 0.798879]","[276.393, 145.562, 0.747509]","[318.878, 145.557, 0.64482]","[193.877, 232.774, 0.735458]","[174.984, 231.604, 0.734485]","[163.19, 307.115, 0.80025]","[146.703, 377.795, 0.801541]","[212.762, 232.804, 0.714177]","[212.746, 311.778, 0.812506]","[211.564, 379.001, 0.80722]","[177.37, 107.749, 0.452462]","[184.429, 107.746, 0.949821]",[],"[203.327, 109.028, 0.91852]","[212.705, 396.664, 0.784489]","[221.022, 393.15, 0.798959]","[205.646, 383.692, 0.657232]","[145.479, 394.331, 0.753131]","[136.122, 391.944, 0.789788]","[147.893, 382.5, 0.730054]"
"[180.908, 111.332, 0.851768]","[200.965, 145.561, 0.912863]","[172.634, 145.482, 0.827986]","[126.619, 140.815, 0.690475]","[74.796, 137.329, 0.633032]","[230.374, 146.741, 0.824748]","[277.616, 145.463, 0.732902]","[322.385, 144.314, 0.637635]","[195.092, 231.608, 0.705691]","[176.214, 230.437, 0.699636]","[164.333, 307.08, 0.828031]","[146.682, 376.621, 0.798759]","[215.102, 231.645, 0.683906]","[212.781, 311.79, 0.805436]","[211.564, 380.158, 0.824896]","[182.042, 107.778, 0.457136]","[185.645, 107.764, 0.912976]",[],"[205.67, 109.027, 0.879516]","[212.709, 395.499, 0.793436]","[221.02, 393.134, 0.821009]","[204.51, 383.726, 0.683782]","[145.497, 394.323, 0.749672]","[136.136, 391.94, 0.778649]","[146.747, 381.38, 0.701901]"
"[183.28, 110.178, 0.920068]","[202.177, 145.565, 0.922024]","[173.872, 145.5, 0.857985]","[127.837, 138.467, 0.681311]","[78.3253, 137.267, 0.507835]","[231.574, 146.745, 0.82955]","[278.809, 144.351, 0.721165]","[324.793, 139.666, 0.68598]","[200.924, 231.605, 0.687477]","[182.056, 231.573, 0.693167]","[164.402, 307.064, 0.841883]","[146.701, 376.632, 0.792635]","[219.831, 231.638, 0.698347]","[215.127, 312.936, 0.753347]","[211.541, 380.167, 0.825422]","[183.282, 107.738, 0.490409]","[191.471, 106.623, 0.885358]",[],"[210.35, 109.025, 0.886719]","[212.71, 395.523, 0.78104]","[221.014, 393.155, 0.819398]","[203.36, 383.737, 0.700034]","[145.504, 394.335, 0.724992]","[136.137, 391.947, 0.767464]","[146.747, 381.378, 0.698653]"
"[173.758, 110.185, 0.891705]","[186.778, 146.72, 0.889865]","[157.357, 146.667, 0.825096]","[110.18, 146.778, 0.758768]","[66.5205, 146.709, 0.624693]","[216.268, 146.753, 0.818353]","[265.797, 150.232, 0.731779]","[307.055, 153.737, 0.79248]","[184.438, 232.778, 0.726005]","[165.54, 231.624, 0.724608]","[156.095, 310.59, 0.806025]","[146.691, 378.977, 0.816432]","[203.321, 232.776, 0.715579]","[210.368, 312.949, 0.75796]","[211.572, 380.173, 0.805187]","[172.61, 107.756, 0.722749]","[178.535, 107.737, 0.89349]",[],"[196.241, 109.046, 0.866276]","[211.582, 397.835, 0.748873]","[220.993, 393.177, 0.768782]","[208.006, 384.876, 0.635915]","[144.355, 394.321, 0.786538]","[136.11, 391.943, 0.828698]","[147.926, 382.549, 0.719141]"
"[173.874, 111.34, 0.8956]","[192.693, 146.715, 0.933314]","[164.355, 145.559, 0.859154]","[116.034, 145.555, 0.732369]","[67.7006, 145.542, 0.506261]","[221.03, 147.873, 0.823953]","[268.159, 146.772, 0.792524]","[315.327, 146.766, 0.726217]","[190.336, 232.791, 0.668057]","[171.484, 232.767, 0.676075]","[158.527, 310.586, 0.771378]","[146.708, 376.657, 0.809751]","[210.363, 232.795, 0.688411]","[211.581, 311.801, 0.784443]","[211.566, 380.164, 0.808498]","[173.873, 107.783, 0.43888]","[182.046, 107.744, 0.902598]",[],"[200.908, 110.137, 0.87793]","[211.592, 397.835, 0.771978]","[220.991, 393.174, 0.784381]","[206.828, 383.721, 0.638784]","[144.366, 394.322, 0.789155]","[136.12, 391.928, 0.828901]","[147.905, 382.513, 0.730368]"
"[173.798, 111.317, 0.897648]","[191.479, 146.722, 0.901264]","[160.869, 146.656, 0.823969]","[110.137, 146.683, 0.783042]","[61.8318, 146.708, 0.493231]","[219.821, 147.874, 0.815723]","[265.777, 149.055, 0.725089]","[309.446, 147.911, 0.721048]","[185.653, 233.948, 0.671514]","[166.761, 232.785, 0.676191]","[156.198, 310.612, 0.791677]","[146.697, 377.814, 0.810306]","[205.665, 232.808, 0.657264]","[211.526, 312.937, 0.767975]","[211.563, 380.154, 0.802234]","[173.777, 107.768, 0.575943]","[179.734, 107.746, 0.890516]",[],"[199.742, 110.15, 0.85669]","[211.584, 396.685, 0.758521]","[220.985, 393.158, 0.777875]","[206.852, 383.73, 0.63823]","[144.365, 394.332, 0.787191]","[136.115, 391.943, 0.827058]","[147.911, 382.517, 0.719982]"
"[184.41, 110.142, 0.942411]","[204.476, 145.58, 0.903609]","[175.05, 145.5, 0.838857]","[127.877, 139.646, 0.678471]","[78.3054, 137.32, 0.523958]","[232.821, 146.741, 0.825336]","[284.644, 145.562, 0.754472]","[325.907, 145.572, 0.594477]","[202.124, 231.583, 0.721341]","[183.239, 230.427, 0.720884]","[164.442, 308.253, 0.83041]","[146.745, 378.975, 0.7988]","[220.987, 231.632, 0.723041]","[216.281, 312.962, 0.749165]","[211.552, 380.171, 0.825973]","[183.309, 106.612, 0.635299]","[192.633, 106.604, 0.907172]",[],"[211.537, 108.989, 0.930637]","[212.712, 396.671, 0.788409]","[221.023, 393.158, 0.821863]","[204.472, 383.74, 0.696418]","[144.365, 395.497, 0.734979]","[136.132, 391.961, 0.792773]","[149.049, 382.531, 0.695099]"
"[182.096, 110.208, 0.876194]","[202.086, 145.562, 0.918477]","[173.776, 145.479, 0.84031]","[126.689, 139.652, 0.677724]","[73.5967, 138.469, 0.586992]","[230.396, 146.749, 0.820633]","[278.74, 144.351, 0.731005]","[323.557, 141.972, 0.681014]","[197.406, 231.586, 0.691913]","[178.544, 230.427, 0.684878]","[164.355, 307.064, 0.828947]","[146.691, 376.631, 0.792834]","[217.455, 231.618, 0.691619]","[213.912, 311.767, 0.783784]","[211.547, 380.155, 0.82537]","[183.189, 107.766, 0.475797]","[186.82, 107.751, 0.885428]",[],"[206.86, 109.009, 0.879627]","[212.705, 395.516, 0.793512]","[221.017, 393.144, 0.826252]","[204.483, 383.723, 0.696277]","[145.495, 394.323, 0.734914]","[136.126, 391.939, 0.772167]","[146.752, 381.387, 0.691359]"
"[183.309, 110.163, 0.924187]","[203.327, 145.563, 0.912601]","[175.032, 145.492, 0.846869]","[127.874, 138.474, 0.661421]","[79.4956, 137.262, 0.505478]","[231.63, 146.738, 0.830906]","[279.959, 144.362, 0.716765]","[324.77, 140.837, 0.684588]","[202.096, 230.451, 0.707595]","[183.215, 230.414, 0.709608]","[164.42, 307.092, 0.838459]","[146.727, 376.618, 0.785889]","[220.963, 231.606, 0.713406]","[216.296, 311.783, 0.743625]","[211.54, 380.163, 0.82222]","[183.3, 106.639, 0.509392]","[191.507, 106.609, 0.891229]",[],"[211.499, 109.004, 0.910776]","[212.715, 395.521, 0.779486]","[221.019, 393.147, 0.81823]","[203.354, 383.735, 0.702336]","[145.49, 395.486, 0.720936]","[137.234, 391.955, 0.769681]","[147.89, 381.369, 0.68489]"
"[192.732, 108.986, 0.956627]","[204.467, 151.438, 0.864823]","[175.043, 150.269, 0.814157]","[154.983, 186.797, 0.834474]","[130.203, 225.709, 0.77588]","[232.785, 151.42, 0.821513]","[257.556, 189.145, 0.794544]","[278.792, 228.04, 0.815577]","[203.279, 232.771, 0.747665]","[184.4, 231.63, 0.739365]","[184.469, 308.226, 0.805152]","[187.981, 380.138, 0.758099]","[222.122, 232.799, 0.730375]","[217.438, 308.269, 0.74833]","[211.577, 377.801, 0.806724]","[189.134, 106.584, 0.831182]","[200.956, 104.25, 0.881504]",[],"[215.094, 109.034, 0.866168]","[211.587, 397.837, 0.780698]","[220.982, 393.148, 0.788686]","[205.658, 382.533, 0.6704]","[190.336, 395.496, 0.661534]","[182.087, 393.156, 0.704635]","[192.643, 383.694, 0.683105]"
"[185.64, 110.14, 0.892852]","[204.479, 146.769, 0.894125]","[175.029, 146.731, 0.841349]","[127.82, 156.205, 0.659699]","[80.6954, 164.423, 0.449516]","[233.97, 147.885, 0.789372]","[277.546, 162.048, 0.769109]","[323.546, 172.644, 0.751328]","[203.263, 231.601, 0.751748]","[183.301, 230.458, 0.743765]","[173.809, 308.258, 0.813434]","[164.443, 373.077, 0.83603]","[221.043, 231.647, 0.733013]","[217.46, 314.11, 0.750048]","[211.562, 380.168, 0.831241]","[184.469, 106.633, 0.84028]","[193.837, 106.603, 0.920818]",[],"[212.73, 109.001, 0.931316]","[212.715, 395.508, 0.773897]","[221.013, 393.141, 0.821872]","[204.489, 383.736, 0.698851]","[152.595, 391.933, 0.769471]","[146.677, 387.264, 0.716985]","[167.944, 380.149, 0.688366]"
"[190.331, 109.04, 0.885436]","[205.654, 151.406, 0.833805]","[176.182, 149.073, 0.811992]","[143.174, 178.553, 0.752195]","[106.596, 208.021, 0.717637]","[235.15, 152.574, 0.786066]","[268.105, 179.706, 0.75831]","[301.178, 209.173, 0.758417]","[203.252, 235.124, 0.717473]","[183.289, 232.806, 0.700966]","[182.046, 314.118, 0.757738]","[182.054, 373.152, 0.759417]","[221.05, 236.308, 0.704924]","[217.466, 312.98, 0.745654]","[211.57, 378.984, 0.808127]","[185.647, 106.637, 0.884991]","[195.097, 106.577, 0.870195]",[],"[213.928, 109.042, 0.879893]","[212.704, 395.524, 0.757533]","[221.002, 393.136, 0.802598]","[204.503, 382.573, 0.694717]","[177.36, 391.933, 0.711266]","[169.117, 390.752, 0.693064]","[184.414, 381.331, 0.646237]"
"[185.598, 110.136, 0.905507]","[204.516, 146.727, 0.900936]","[175.061, 146.658, 0.846396]","[127.82, 152.608, 0.612971]","[79.4847, 154.972, 0.505222]","[235.145, 146.765, 0.79495]","[279.936, 156.132, 0.804088]","[324.703, 160.847, 0.739883]","[203.27, 230.448, 0.75456]","[183.309, 230.42, 0.742688]","[171.469, 308.268, 0.774315]","[160.837, 373.108, 0.771677]","[222.121, 231.6, 0.740804]","[217.443, 312.939, 0.748565]","[211.562, 380.154, 0.832584]","[184.454, 106.618, 0.762489]","[192.73, 106.598, 0.915519]",[],"[212.701, 108.979, 0.938515]","[212.718, 395.515, 0.77678]","[221.024, 393.14, 0.82793]","[204.488, 383.724, 0.706817]","[146.671, 393.153, 0.721268]","[140.819, 390.728, 0.68275]","[164.398, 380.17, 0.677139]"
"[193.909, 108.982, 0.960491]","[203.343, 152.582, 0.8842]","[175.013, 151.429, 0.825422]","[157.331, 193.855, 0.830344]","[144.328, 231.603, 0.799811]","[231.649, 151.429, 0.834249]","[250.461, 192.667, 0.844291]","[268.179, 231.628, 0.855505]","[203.266, 231.611, 0.756296]","[184.397, 231.605, 0.749819]","[184.496, 308.231, 0.804339]","[190.332, 380.153, 0.76918]","[221.042, 231.62, 0.751776]","[216.292, 308.255, 0.760111]","[211.579, 377.798, 0.803469]","[190.348, 106.57, 0.84692]","[202.135, 103.105, 0.900936]","[184.425, 111.363, 0.146638]","[215.123, 109.012, 0.856878]","[212.72, 396.7, 0.754166]","[220.987, 393.133, 0.772903]","[205.69, 382.54, 0.652031]","[191.502, 394.325, 0.666379]","[183.217, 393.129, 0.731887]","[192.695, 383.713, 0.667165]"
"[192.646, 109.038, 0.931276]","[204.509, 151.428, 0.850344]","[175.069, 150.244, 0.814864]","[147.904, 183.279, 0.834785]","[118.374, 218.606, 0.825329]","[233.958, 151.436, 0.805094]","[262.246, 184.497, 0.810795]","[290.568, 220.957, 0.807869]","[203.273, 232.798, 0.736526]","[183.311, 231.643, 0.728827]","[183.311, 309.412, 0.777449]","[184.492, 374.293, 0.783454]","[222.116, 233.966, 0.714384]","[217.433, 310.611, 0.736065]","[211.565, 376.656, 0.802904]","[186.814, 106.637, 0.866052]","[198.609, 105.451, 0.859048]",[],"[213.964, 109.037, 0.873123]","[212.713, 397.867, 0.776212]","[220.993, 393.172, 0.794592]","[204.497, 382.515, 0.709209]","[184.48, 392.01, 0.705372]","[176.192, 391.919, 0.732759]","[190.318, 381.368, 0.660811]"
"[186.819, 109.048, 0.879051]","[204.478, 147.875, 0.890646]","[176.17, 146.765, 0.832156]","[133.741, 164.408, 0.757697]","[87.7567, 177.363, 0.710366]","[232.815, 147.904, 0.79714]","[277.547, 166.731, 0.824718]","[320.035, 184.494, 0.791347]","[203.262, 232.765, 0.736454]","[183.31, 231.606, 0.730716]","[174.973, 308.262, 0.811773]","[170.297, 373.067, 0.785705]","[221.042, 232.809, 0.720059]","[217.449, 312.953, 0.735261]","[211.572, 380.156, 0.833979]","[184.51, 107.73, 0.873424]","[193.897, 106.593, 0.907369]",[],"[212.764, 108.993, 0.925007]","[212.712, 394.333, 0.768802]","[221.005, 392.024, 0.818131]","[204.512, 383.717, 0.708921]","[158.496, 390.804, 0.788934]","[153.776, 386.083, 0.734837]","[173.863, 380.147, 0.72159]"
"[189.132, 109.044, 0.872627]","[204.521, 147.923, 0.859055]","[176.209, 147.889, 0.82273]","[137.292, 172.623, 0.783638]","[98.3848, 191.524, 0.749163]","[233.956, 149.059, 0.787593]","[271.682, 173.861, 0.832147]","[314.112, 198.594, 0.77251]","[203.271, 232.795, 0.7317]","[183.31, 231.631, 0.722819]","[176.218, 311.765, 0.753349]","[174.994, 373.129, 0.802815]","[222.122, 233.965, 0.714811]","[217.451, 312.942, 0.735865]","[211.577, 379.007, 0.820679]","[185.619, 106.636, 0.880478]","[195.031, 106.588, 0.890669]",[],"[212.79, 109.009, 0.909848]","[212.708, 395.489, 0.768409]","[221.011, 393.124, 0.811405]","[204.51, 382.58, 0.702679]","[166.762, 391.916, 0.764922]","[160.863, 389.562, 0.695319]","[179.737, 381.308, 0.651932]"
"[184.446, 110.147, 0.93434]","[204.507, 146.678, 0.900838]","[176.186, 145.526, 0.835269]","[127.819, 144.304, 0.663505]","[74.79, 138.441, 0.483081]","[233.96, 146.743, 0.82115]","[283.48, 146.742, 0.762493]","[325.902, 147.892, 0.720884]","[202.156, 231.622, 0.727762]","[183.262, 231.579, 0.725718]","[165.579, 309.428, 0.814922]","[150.251, 377.821, 0.741714]","[221.021, 232.778, 0.722891]","[216.282, 314.102, 0.754094]","[211.553, 380.172, 0.828867]","[184.391, 106.614, 0.733576]","[192.67, 106.605, 0.918141]",[],"[211.568, 108.989, 0.937205]","[212.7, 396.657, 0.789548]","[221.014, 393.153, 0.822364]","[204.476, 383.746, 0.694232]","[144.363, 395.503, 0.722973]","[137.259, 391.94, 0.765442]","[153.755, 382.512, 0.66118]"
"[195.095, 108.985, 0.92288]","[203.275, 152.596, 0.905501]","[174.97, 152.579, 0.829702]","[164.354, 193.853, 0.830939]","[154.914, 232.806, 0.788269]","[231.575, 152.575, 0.835772]","[246.93, 193.861, 0.803116]","[258.757, 233.974, 0.832576]","[202.163, 231.585, 0.749661]","[183.314, 231.591, 0.743721]","[185.612, 307.072, 0.798281]","[191.486, 380.17, 0.793046]","[221.005, 231.582, 0.739265]","[217.445, 308.256, 0.761449]","[211.573, 376.623, 0.807629]","[191.534, 106.585, 0.881329]","[203.29, 104.247, 0.897835]","[184.478, 111.356, 0.394086]","[215.122, 110.14, 0.826851]","[211.595, 396.697, 0.770069]","[220.967, 393.125, 0.780016]","[205.692, 382.516, 0.649008]","[192.671, 395.503, 0.663315]","[183.26, 393.17, 0.727646]","[192.717, 383.71, 0.701302]"
"[184.491, 109.049, 0.920447]","[204.501, 146.679, 0.906555]","[175.063, 145.538, 0.841893]","[126.661, 146.74, 0.641652]","[78.3175, 145.513, 0.244059]","[233.984, 146.723, 0.815234]","[283.484, 150.234, 0.685067]","[324.776, 153.786, 0.672493]","[202.175, 231.581, 0.738163]","[183.287, 230.43, 0.733509]","[166.797, 310.612, 0.778467]","[154.985, 375.447, 0.779106]","[221.032, 231.625, 0.733428]","[216.287, 312.954, 0.752215]","[211.548, 380.175, 0.829694]","[184.42, 106.609, 0.801162]","[192.714, 106.594, 0.919343]",[],"[211.6, 108.973, 0.940318]","[212.708, 396.676, 0.786399]","[221.007, 393.17, 0.820917]","[204.466, 383.739, 0.708562]","[145.488, 395.508, 0.693207]","[137.303, 390.831, 0.702206]","[157.329, 381.354, 0.60633]"
"[198.594, 109.024, 0.895411]","[202.161, 152.612, 0.914936]","[173.859, 152.6, 0.841632]","[165.567, 197.425, 0.792892]","[156.196, 238.698, 0.80761]","[230.446, 152.579, 0.838201]","[241.029, 195.057, 0.821278]","[251.633, 238.639, 0.819515]","[202.153, 231.587, 0.745227]","[183.3, 231.595, 0.73703]","[184.499, 307.089, 0.795831]","[191.469, 380.166, 0.785253]","[221.008, 231.587, 0.737499]","[216.285, 308.225, 0.771466]","[211.566, 375.473, 0.810892]","[192.68, 106.602, 0.916795]","[204.478, 105.411, 0.875162]","[184.468, 111.346, 0.693705]","[213.953, 110.166, 0.815034]","[211.587, 395.513, 0.759334]","[220.957, 392.001, 0.78952]","[205.688, 382.508, 0.648181]","[192.664, 394.342, 0.67377]","[183.253, 393.151, 0.745796]","[192.704, 383.707, 0.698424]"
